customer_id,product_id,rating,timestamp
C0580,P031,5,2023-01-27 10:00:00
C0789,P003,3,2023-01-27 11:00:00
C0860,P017,4,2023-01-27 12:00:00
C0246,P048,2,2023-01-27 13:00:00
C0962,P018,4,2023-01-27 14:00:00
C0075,P042,1,2023-01-27 15:00:00
C0153,P034,1,2023-01-27 16:00:00
C0655,P039,4,2023-01-27 17:00:00
C0434,P013,5,2023-01-27 18:00:00
C0996,P032,1,2023-01-27 19:00:00
C0085,P013,1,2023-01-27 20:00:00
C0696,P033,4,2023-01-27 21:00:00
C0284,P003,1,2023-01-27 22:00:00
C0973,P023,5,2023-01-27 23:00:00
C0219,P028,5,2023-01-28 00:00:00
C0068,P018,5,2023-01-28 01:00:00
C0046,P005,2,2023-01-28 02:00:00
C0093,P032,5,2023-01-28 03:00:00
C0749,P048,5,2023-01-28 04:00:00
C0957,P039,2,2023-01-28 05:00:00
C0452,P018,3,2023-01-28 06:00:00
C0203,P000,1,2023-01-28 07:00:00
C0911,P004,5,2023-01-28 08:00:00
C0217,P026,1,2023-01-28 09:00:00
C0473,P015,4,2023-01-28 10:00:00
C0431,P005,1,2023-01-28 11:00:00
C0340,P039,2,2023-01-28 12:00:00
C0550,P012,1,2023-01-28 13:00:00
C0611,P047,1,2023-01-28 14:00:00
C0288,P034,1,2023-01-28 15:00:00
C0253,P018,3,2023-01-28 16:00:00
C0733,P011,3,2023-01-28 17:00:00
C0356,P015,4,2023-01-28 18:00:00
C0022,P042,2,2023-01-28 19:00:00
C0761,P009,1,2023-01-28 20:00:00
C0521,P024,1,2023-01-28 21:00:00
C0757,P019,1,2023-01-28 22:00:00
C0836,P030,1,2023-01-28 23:00:00
C0099,P003,3,2023-01-29 00:00:00
C0801,P043,4,2023-01-29 01:00:00
C0179,P022,5,2023-01-29 02:00:00
C0222,P001,2,2023-01-29 03:00:00
C0905,P021,1,2023-01-29 04:00:00
C0761,P036,4,2023-01-29 05:00:00
C0658,P007,5,2023-01-29 06:00:00
C0441,P006,4,2023-01-29 07:00:00
C0607,P013,3,2023-01-29 08:00:00
C0768,P002,5,2023-01-29 09:00:00
C0324,P049,4,2023-01-29 10:00:00
C0515,P015,3,2023-01-29 11:00:00
C0015,P018,4,2023-01-29 12:00:00
C0791,P017,4,2023-01-29 13:00:00
C0335,P015,5,2023-01-29 14:00:00
C0758,P007,3,2023-01-29 15:00:00
C0257,P032,1,2023-01-29 16:00:00
C0496,P048,2,2023-01-29 17:00:00
C0987,P011,5,2023-01-29 18:00:00
C0895,P010,3,2023-01-29 19:00:00
C0159,P004,4,2023-01-29 20:00:00
C0474,P026,3,2023-01-29 21:00:00
C0851,P011,2,2023-01-29 22:00:00
C0663,P016,2,2023-01-29 23:00:00
C0907,P005,1,2023-01-30 00:00:00
C0689,P032,1,2023-01-30 01:00:00
C0674,P004,2,2023-01-30 02:00:00
C0379,P027,5,2023-01-30 03:00:00
C0544,P013,5,2023-01-30 04:00:00
C0928,P004,4,2023-01-30 05:00:00
C0956,P032,1,2023-01-30 06:00:00
C0690,P049,4,2023-01-30 07:00:00
C0426,P047,1,2023-01-30 08:00:00
C0612,P040,2,2023-01-30 09:00:00
C0267,P018,5,2023-01-30 10:00:00
C0834,P021,5,2023-01-30 11:00:00
C0576,P004,2,2023-01-30 12:00:00
C0416,P001,4,2023-01-30 13:00:00
C0167,P029,4,2023-01-30 14:00:00
C0841,P046,3,2023-01-30 15:00:00
C0042,P038,1,2023-01-30 16:00:00
C0555,P003,4,2023-01-30 17:00:00
C0284,P032,2,2023-01-30 18:00:00
C0396,P012,4,2023-01-30 19:00:00
C0011,P019,5,2023-01-30 20:00:00
C0606,P006,1,2023-01-30 21:00:00
C0301,P014,3,2023-01-30 22:00:00
C0897,P022,1,2023-01-30 23:00:00
C0252,P013,5,2023-01-31 00:00:00
C0498,P022,5,2023-01-31 01:00:00
C0753,P018,5,2023-01-31 02:00:00
C0034,P028,5,2023-01-31 03:00:00
C0726,P019,2,2023-01-31 04:00:00
C0848,P028,3,2023-01-31 05:00:00
C0089,P023,5,2023-01-31 06:00:00
C0775,P017,5,2023-01-31 07:00:00
C0604,P009,4,2023-01-31 08:00:00
C0921,P040,3,2023-01-31 09:00:00
C0969,P007,1,2023-01-31 10:00:00
C0601,P025,3,2023-01-31 11:00:00
C0417,P028,3,2023-01-31 12:00:00
C0114,P009,3,2023-01-31 13:00:00
C0616,P016,5,2023-01-31 14:00:00
C0902,P001,5,2023-01-31 15:00:00
C0195,P005,2,2023-01-31 16:00:00
C0825,P004,1,2023-01-31 17:00:00
C0500,P027,4,2023-01-31 18:00:00
C0625,P040,3,2023-01-31 19:00:00
C0492,P004,1,2023-01-31 20:00:00
C0074,P017,1,2023-01-31 21:00:00
C0412,P025,2,2023-01-31 22:00:00
C0375,P019,4,2023-01-31 23:00:00
C0419,P040,3,2023-02-01 00:00:00
C0728,P048,4,2023-02-01 01:00:00
C0276,P026,2,2023-02-01 02:00:00
C0760,P048,5,2023-02-01 03:00:00
C0675,P011,1,2023-02-01 04:00:00
C0393,P006,3,2023-02-01 05:00:00
C0868,P002,5,2023-02-01 06:00:00
C0456,P009,2,2023-02-01 07:00:00
C0919,P033,4,2023-02-01 08:00:00
C0191,P024,1,2023-02-01 09:00:00
C0738,P034,3,2023-02-01 10:00:00
C0688,P015,5,2023-02-01 11:00:00
C0098,P001,5,2023-02-01 12:00:00
C0547,P023,1,2023-02-01 13:00:00
C0977,P009,4,2023-02-01 14:00:00
C0998,P037,2,2023-02-01 15:00:00
C0095,P021,4,2023-02-01 16:00:00
C0663,P025,4,2023-02-01 17:00:00
C0662,P042,4,2023-02-01 18:00:00
C0189,P038,1,2023-02-01 19:00:00
C0735,P026,1,2023-02-01 20:00:00
C0036,P028,2,2023-02-01 21:00:00
C0779,P046,4,2023-02-01 22:00:00
C0368,P037,1,2023-02-01 23:00:00
C0694,P019,2,2023-02-02 00:00:00
C0524,P026,2,2023-02-02 01:00:00
C0278,P040,4,2023-02-02 02:00:00
C0216,P019,3,2023-02-02 03:00:00
C0866,P043,4,2023-02-02 04:00:00
C0872,P018,3,2023-02-02 05:00:00
C0797,P019,2,2023-02-02 06:00:00
C0272,P034,1,2023-02-02 07:00:00
C0880,P046,5,2023-02-02 08:00:00
C0061,P001,2,2023-02-02 09:00:00
C0595,P029,1,2023-02-02 10:00:00
C0879,P033,2,2023-02-02 11:00:00
C0728,P021,4,2023-02-02 12:00:00
C0341,P002,3,2023-02-02 13:00:00
C0396,P005,2,2023-02-02 14:00:00
C0698,P014,1,2023-02-02 15:00:00
C0018,P026,4,2023-02-02 16:00:00
C0176,P009,5,2023-02-02 17:00:00
C0611,P008,4,2023-02-02 18:00:00
C0395,P032,3,2023-02-02 19:00:00
C0444,P031,4,2023-02-02 20:00:00
C0232,P047,5,2023-02-02 21:00:00
C0914,P005,1,2023-02-02 22:00:00
C0075,P040,2,2023-02-02 23:00:00
C0264,P035,3,2023-02-03 00:00:00
C0454,P001,5,2023-02-03 01:00:00
C0795,P028,3,2023-02-03 02:00:00
C0717,P003,4,2023-02-03 03:00:00
C0734,P000,3,2023-02-03 04:00:00
C0383,P018,5,2023-02-03 05:00:00
C0563,P025,2,2023-02-03 06:00:00
C0850,P024,2,2023-02-03 07:00:00
C0505,P009,3,2023-02-03 08:00:00
C0366,P014,1,2023-02-03 09:00:00
C0143,P021,3,2023-02-03 10:00:00
C0884,P047,4,2023-02-03 11:00:00
C0068,P020,2,2023-02-03 12:00:00
C0098,P021,2,2023-02-03 13:00:00
C0395,P035,2,2023-02-03 14:00:00
C0024,P033,1,2023-02-03 15:00:00
C0947,P029,1,2023-02-03 16:00:00
C0890,P024,5,2023-02-03 17:00:00
C0468,P044,3,2023-02-03 18:00:00
C0483,P027,3,2023-02-03 19:00:00
C0564,P000,4,2023-02-03 20:00:00
C0150,P048,2,2023-02-03 21:00:00
C0143,P044,1,2023-02-03 22:00:00
C0568,P003,4,2023-02-03 23:00:00
C0038,P006,4,2023-02-04 00:00:00
C0108,P048,1,2023-02-04 01:00:00
C0692,P008,3,2023-02-04 02:00:00
C0041,P035,2,2023-02-04 03:00:00
C0185,P018,3,2023-02-04 04:00:00
C0934,P000,4,2023-02-04 05:00:00
C0397,P009,2,2023-02-04 06:00:00
C0222,P035,5,2023-02-04 07:00:00
C0633,P008,4,2023-02-04 08:00:00
C0132,P044,3,2023-02-04 09:00:00
C0162,P045,3,2023-02-04 10:00:00
C0214,P041,3,2023-02-04 11:00:00
C0732,P031,1,2023-02-04 12:00:00
C0234,P031,4,2023-02-04 13:00:00
C0842,P005,2,2023-02-04 14:00:00
C0657,P047,3,2023-02-04 15:00:00
C0750,P037,3,2023-02-04 16:00:00
C0587,P016,1,2023-02-04 17:00:00
C0008,P009,2,2023-02-04 18:00:00
C0073,P049,4,2023-02-04 19:00:00
C0953,P026,5,2023-02-04 20:00:00
C0491,P049,1,2023-02-04 21:00:00
C0912,P034,4,2023-02-04 22:00:00
C0252,P020,5,2023-02-04 23:00:00
C0229,P024,3,2023-02-05 00:00:00
C0518,P027,3,2023-02-05 01:00:00
C0173,P046,2,2023-02-05 02:00:00
C0652,P014,5,2023-02-05 03:00:00
C0167,P003,3,2023-02-05 04:00:00
C0169,P028,3,2023-02-05 05:00:00
C0392,P008,2,2023-02-05 06:00:00
C0945,P026,4,2023-02-05 07:00:00
C0794,P025,3,2023-02-05 08:00:00
C0633,P018,1,2023-02-05 09:00:00
C0193,P027,1,2023-02-05 10:00:00
C0516,P016,4,2023-02-05 11:00:00
C0028,P042,5,2023-02-05 12:00:00
C0164,P040,2,2023-02-05 13:00:00
C0421,P041,1,2023-02-05 14:00:00
C0338,P049,1,2023-02-05 15:00:00
C0647,P019,4,2023-02-05 16:00:00
C0495,P044,5,2023-02-05 17:00:00
C0364,P039,5,2023-02-05 18:00:00
C0832,P038,4,2023-02-05 19:00:00
C0341,P048,1,2023-02-05 20:00:00
C0499,P022,2,2023-02-05 21:00:00
C0656,P046,1,2023-02-05 22:00:00
C0510,P031,5,2023-02-05 23:00:00
C0326,P046,1,2023-02-06 00:00:00
C0216,P032,2,2023-02-06 01:00:00
C0300,P045,3,2023-02-06 02:00:00
C0131,P004,1,2023-02-06 03:00:00
C0803,P042,4,2023-02-06 04:00:00
C0069,P047,3,2023-02-06 05:00:00
C0251,P033,4,2023-02-06 06:00:00
C0414,P039,4,2023-02-06 07:00:00
C0786,P010,4,2023-02-06 08:00:00
C0444,P049,1,2023-02-06 09:00:00
C0875,P002,5,2023-02-06 10:00:00
C0181,P032,3,2023-02-06 11:00:00
C0166,P010,2,2023-02-06 12:00:00
C0090,P015,5,2023-02-06 13:00:00
C0713,P017,1,2023-02-06 14:00:00
C0857,P029,4,2023-02-06 15:00:00
C0530,P047,2,2023-02-06 16:00:00
C0038,P009,3,2023-02-06 17:00:00
C0125,P017,5,2023-02-06 18:00:00
C0450,P037,5,2023-02-06 19:00:00
C0172,P018,2,2023-02-06 20:00:00
C0652,P035,1,2023-02-06 21:00:00
C0753,P012,3,2023-02-06 22:00:00
C0219,P045,2,2023-02-06 23:00:00
C0637,P002,4,2023-02-07 00:00:00
C0057,P009,3,2023-02-07 01:00:00
C0659,P037,5,2023-02-07 02:00:00
C0475,P000,2,2023-02-07 03:00:00
C0455,P026,5,2023-02-07 04:00:00
C0828,P045,5,2023-02-07 05:00:00
C0894,P007,5,2023-02-07 06:00:00
C0360,P045,1,2023-02-07 07:00:00
C0934,P041,5,2023-02-07 08:00:00
C0000,P016,4,2023-02-07 09:00:00
C0386,P008,4,2023-02-07 10:00:00
C0972,P005,3,2023-02-07 11:00:00
C0347,P042,5,2023-02-07 12:00:00
C0189,P024,5,2023-02-07 13:00:00
C0504,P038,2,2023-02-07 14:00:00
C0190,P048,1,2023-02-07 15:00:00
C0507,P027,3,2023-02-07 16:00:00
C0368,P032,5,2023-02-07 17:00:00
C0408,P036,2,2023-02-07 18:00:00
C0823,P008,1,2023-02-07 19:00:00
C0928,P017,3,2023-02-07 20:00:00
C0933,P020,3,2023-02-07 21:00:00
C0116,P001,5,2023-02-07 22:00:00
C0133,P042,3,2023-02-07 23:00:00
C0057,P037,2,2023-02-08 00:00:00
C0555,P039,3,2023-02-08 01:00:00
C0684,P035,4,2023-02-08 02:00:00
C0671,P049,2,2023-02-08 03:00:00
C0172,P042,1,2023-02-08 04:00:00
C0828,P036,1,2023-02-08 05:00:00
C0814,P014,5,2023-02-08 06:00:00
C0148,P027,5,2023-02-08 07:00:00
C0079,P017,4,2023-02-08 08:00:00
C0885,P033,1,2023-02-08 09:00:00
C0212,P021,1,2023-02-08 10:00:00
C0202,P010,1,2023-02-08 11:00:00
C0763,P012,1,2023-02-08 12:00:00
C0228,P003,3,2023-02-08 13:00:00
C0675,P021,2,2023-02-08 14:00:00
C0226,P006,2,2023-02-08 15:00:00
C0658,P042,4,2023-02-08 16:00:00
C0531,P023,3,2023-02-08 17:00:00
C0440,P003,1,2023-02-08 18:00:00
C0401,P027,1,2023-02-08 19:00:00
C0046,P014,5,2023-02-08 20:00:00
C0232,P000,5,2023-02-08 21:00:00
C0304,P002,4,2023-02-08 22:00:00
C0525,P013,1,2023-02-08 23:00:00
C0142,P037,4,2023-02-09 00:00:00
C0414,P049,3,2023-02-09 01:00:00
C0512,P000,2,2023-02-09 02:00:00
C0372,P037,1,2023-02-09 03:00:00
C0565,P037,3,2023-02-09 04:00:00
C0885,P020,1,2023-02-09 05:00:00
C0258,P047,5,2023-02-09 06:00:00
C0655,P028,4,2023-02-09 07:00:00
C0470,P004,5,2023-02-09 08:00:00
C0952,P048,2,2023-02-09 09:00:00
C0970,P009,5,2023-02-09 10:00:00
C0011,P027,1,2023-02-09 11:00:00
C0329,P020,5,2023-02-09 12:00:00
C0735,P049,1,2023-02-09 13:00:00
C0783,P006,2,2023-02-09 14:00:00
C0967,P002,5,2023-02-09 15:00:00
C0357,P044,4,2023-02-09 16:00:00
C0971,P046,4,2023-02-09 17:00:00
C0407,P019,4,2023-02-09 18:00:00
C0667,P018,5,2023-02-09 19:00:00
C0372,P034,5,2023-02-09 20:00:00
C0007,P003,5,2023-02-09 21:00:00
C0121,P004,1,2023-02-09 22:00:00
C0347,P000,2,2023-02-09 23:00:00
C0675,P003,4,2023-02-10 00:00:00
C0089,P011,1,2023-02-10 01:00:00
C0647,P026,4,2023-02-10 02:00:00
C0697,P041,1,2023-02-10 03:00:00
C0315,P022,5,2023-02-10 04:00:00
C0177,P024,4,2023-02-10 05:00:00
C0539,P020,5,2023-02-10 06:00:00
C0731,P023,4,2023-02-10 07:00:00
C0868,P024,3,2023-02-10 08:00:00
C0040,P044,1,2023-02-10 09:00:00
C0739,P045,3,2023-02-10 10:00:00
C0703,P031,1,2023-02-10 11:00:00
C0922,P031,2,2023-02-10 12:00:00
C0501,P004,4,2023-02-10 13:00:00
C0958,P035,2,2023-02-10 14:00:00
C0144,P045,2,2023-02-10 15:00:00
C0200,P041,1,2023-02-10 16:00:00
C0928,P048,3,2023-02-10 17:00:00
C0723,P041,5,2023-02-10 18:00:00
C0460,P038,1,2023-02-10 19:00:00
C0731,P015,5,2023-02-10 20:00:00
C0751,P032,2,2023-02-10 21:00:00
C0924,P048,5,2023-02-10 22:00:00
C0908,P020,3,2023-02-10 23:00:00
C0557,P008,1,2023-02-11 00:00:00
C0546,P005,3,2023-02-11 01:00:00
C0252,P044,3,2023-02-11 02:00:00
C0389,P034,1,2023-02-11 03:00:00
C0593,P038,3,2023-02-11 04:00:00
C0882,P021,4,2023-02-11 05:00:00
C0255,P040,4,2023-02-11 06:00:00
C0708,P004,4,2023-02-11 07:00:00
C0814,P041,5,2023-02-11 08:00:00
C0920,P022,3,2023-02-11 09:00:00
C0449,P016,1,2023-02-11 10:00:00
C0009,P011,1,2023-02-11 11:00:00
C0823,P022,5,2023-02-11 12:00:00
C0797,P015,1,2023-02-11 13:00:00
C0241,P002,4,2023-02-11 14:00:00
C0250,P029,3,2023-02-11 15:00:00
C0876,P021,1,2023-02-11 16:00:00
C0004,P008,1,2023-02-11 17:00:00
C0118,P028,2,2023-02-11 18:00:00
C0800,P046,2,2023-02-11 19:00:00
C0373,P036,2,2023-02-11 20:00:00
C0064,P022,3,2023-02-11 21:00:00
C0145,P012,4,2023-02-11 22:00:00
C0223,P031,4,2023-02-11 23:00:00
C0238,P045,4,2023-02-12 00:00:00
C0176,P046,3,2023-02-12 01:00:00
C0778,P047,3,2023-02-12 02:00:00
C0852,P022,2,2023-02-12 03:00:00
C0281,P044,1,2023-02-12 04:00:00
C0062,P016,5,2023-02-12 05:00:00
C0216,P039,5,2023-02-12 06:00:00
C0853,P020,1,2023-02-12 07:00:00
C0826,P001,2,2023-02-12 08:00:00
C0794,P036,1,2023-02-12 09:00:00
C0688,P005,1,2023-02-12 10:00:00
C0460,P043,5,2023-02-12 11:00:00
C0928,P017,2,2023-02-12 12:00:00
C0609,P029,3,2023-02-12 13:00:00
C0104,P021,5,2023-02-12 14:00:00
C0098,P032,3,2023-02-12 15:00:00
C0510,P029,2,2023-02-12 16:00:00
C0384,P016,1,2023-02-12 17:00:00
C0404,P042,4,2023-02-12 18:00:00
C0822,P031,4,2023-02-12 19:00:00
C0517,P041,2,2023-02-12 20:00:00
C0475,P013,4,2023-02-12 21:00:00
C0976,P009,3,2023-02-12 22:00:00
C0708,P046,4,2023-02-12 23:00:00
C0862,P035,2,2023-02-13 00:00:00
C0644,P033,2,2023-02-13 01:00:00
C0869,P008,3,2023-02-13 02:00:00
C0770,P041,4,2023-02-13 03:00:00
C0436,P027,4,2023-02-13 04:00:00
C0022,P010,1,2023-02-13 05:00:00
C0996,P013,5,2023-02-13 06:00:00
C0564,P038,2,2023-02-13 07:00:00
C0676,P046,1,2023-02-13 08:00:00
C0713,P018,2,2023-02-13 09:00:00
C0457,P014,1,2023-02-13 10:00:00
C0082,P027,5,2023-02-13 11:00:00
C0144,P023,1,2023-02-13 12:00:00
C0084,P007,2,2023-02-13 13:00:00
C0077,P042,4,2023-02-13 14:00:00
C0456,P008,2,2023-02-13 15:00:00
C0877,P046,3,2023-02-13 16:00:00
C0000,P032,3,2023-02-13 17:00:00
C0050,P032,3,2023-02-13 18:00:00
C0684,P018,3,2023-02-13 19:00:00
C0716,P002,5,2023-02-13 20:00:00
C0771,P009,4,2023-02-13 21:00:00
C0445,P039,4,2023-02-13 22:00:00
C0448,P046,2,2023-02-13 23:00:00
C0880,P041,1,2023-02-14 00:00:00
C0487,P000,2,2023-02-14 01:00:00
C0799,P028,2,2023-02-14 02:00:00
C0033,P049,2,2023-02-14 03:00:00
C0347,P033,2,2023-02-14 04:00:00
C0094,P012,4,2023-02-14 05:00:00
C0071,P000,1,2023-02-14 06:00:00
C0550,P033,2,2023-02-14 07:00:00
C0153,P028,4,2023-02-14 08:00:00
C0249,P047,2,2023-02-14 09:00:00
C0673,P046,3,2023-02-14 10:00:00
C0437,P012,2,2023-02-14 11:00:00
C0117,P047,2,2023-02-14 12:00:00
C0770,P048,5,2023-02-14 13:00:00
C0890,P028,3,2023-02-14 14:00:00
C0305,P038,1,2023-02-14 15:00:00
C0267,P023,2,2023-02-14 16:00:00
C0960,P025,1,2023-02-14 17:00:00
C0053,P016,3,2023-02-14 18:00:00
C0235,P006,2,2023-02-14 19:00:00
C0388,P012,5,2023-02-14 20:00:00
C0989,P004,4,2023-02-14 21:00:00
C0733,P025,5,2023-02-14 22:00:00
C0762,P048,5,2023-02-14 23:00:00
C0824,P002,4,2023-02-15 00:00:00
C0400,P006,4,2023-02-15 01:00:00
C0623,P048,4,2023-02-15 02:00:00
C0766,P038,2,2023-02-15 03:00:00
C0302,P000,1,2023-02-15 04:00:00
C0918,P048,1,2023-02-15 05:00:00
C0206,P016,4,2023-02-15 06:00:00
C0228,P042,5,2023-02-15 07:00:00
C0852,P024,3,2023-02-15 08:00:00
C0909,P002,4,2023-02-15 09:00:00
C0577,P014,5,2023-02-15 10:00:00
C0074,P028,5,2023-02-15 11:00:00
C0434,P042,2,2023-02-15 12:00:00
C0102,P031,2,2023-02-15 13:00:00
C0421,P025,1,2023-02-15 14:00:00
C0703,P015,1,2023-02-15 15:00:00
C0763,P024,3,2023-02-15 16:00:00
C0737,P027,3,2023-02-15 17:00:00
C0805,P008,3,2023-02-15 18:00:00
C0305,P000,3,2023-02-15 19:00:00
C0097,P028,5,2023-02-15 20:00:00
C0849,P021,5,2023-02-15 21:00:00
C0797,P015,1,2023-02-15 22:00:00
C0334,P040,2,2023-02-15 23:00:00
C0858,P043,2,2023-02-16 00:00:00
C0434,P040,4,2023-02-16 01:00:00
C0446,P006,5,2023-02-16 02:00:00
C0993,P013,3,2023-02-16 03:00:00
C0307,P028,3,2023-02-16 04:00:00
C0248,P018,4,2023-02-16 05:00:00
C0165,P018,2,2023-02-16 06:00:00
C0480,P001,3,2023-02-16 07:00:00
C0983,P040,2,2023-02-16 08:00:00
C0334,P044,4,2023-02-16 09:00:00
C0541,P014,2,2023-02-16 10:00:00
C0758,P002,2,2023-02-16 11:00:00
C0105,P010,2,2023-02-16 12:00:00
C0562,P045,3,2023-02-16 13:00:00
C0080,P029,1,2023-02-16 14:00:00
C0132,P039,5,2023-02-16 15:00:00
C0796,P017,2,2023-02-16 16:00:00
C0899,P047,2,2023-02-16 17:00:00
C0137,P001,2,2023-02-16 18:00:00
C0183,P031,1,2023-02-16 19:00:00
C0400,P007,4,2023-02-16 20:00:00
C0329,P021,3,2023-02-16 21:00:00
C0784,P005,1,2023-02-16 22:00:00
C0507,P011,2,2023-02-16 23:00:00
C0851,P046,1,2023-02-17 00:00:00
C0983,P039,1,2023-02-17 01:00:00
C0068,P035,1,2023-02-17 02:00:00
C0545,P014,4,2023-02-17 03:00:00
C0773,P027,5,2023-02-17 04:00:00
C0052,P048,3,2023-02-17 05:00:00
C0449,P044,4,2023-02-17 06:00:00
C0204,P017,4,2023-02-17 07:00:00
C0125,P001,5,2023-02-17 08:00:00
C0746,P012,4,2023-02-17 09:00:00
C0042,P044,1,2023-02-17 10:00:00
C0751,P014,1,2023-02-17 11:00:00
C0970,P019,2,2023-02-17 12:00:00
C0882,P028,4,2023-02-17 13:00:00
C0110,P041,2,2023-02-17 14:00:00
C0760,P028,3,2023-02-17 15:00:00
C0662,P002,1,2023-02-17 16:00:00
C0182,P018,3,2023-02-17 17:00:00
C0847,P002,5,2023-02-17 18:00:00
C0094,P013,1,2023-02-17 19:00:00
C0970,P039,3,2023-02-17 20:00:00
C0373,P003,5,2023-02-17 21:00:00
C0911,P010,3,2023-02-17 22:00:00
C0519,P030,5,2023-02-17 23:00:00
C0899,P042,5,2023-02-18 00:00:00
C0359,P031,1,2023-02-18 01:00:00
C0899,P026,2,2023-02-18 02:00:00
C0695,P029,5,2023-02-18 03:00:00
C0280,P042,5,2023-02-18 04:00:00
C0194,P001,1,2023-02-18 05:00:00
C0863,P048,2,2023-02-18 06:00:00
C0194,P008,4,2023-02-18 07:00:00
C0666,P027,4,2023-02-18 08:00:00
C0092,P030,2,2023-02-18 09:00:00
C0671,P033,3,2023-02-18 10:00:00
C0945,P014,1,2023-02-18 11:00:00
C0060,P047,2,2023-02-18 12:00:00
C0633,P024,4,2023-02-18 13:00:00
C0050,P035,5,2023-02-18 14:00:00
C0402,P007,4,2023-02-18 15:00:00
C0788,P008,5,2023-02-18 16:00:00
C0004,P036,1,2023-02-18 17:00:00
C0465,P047,5,2023-02-18 18:00:00
C0603,P044,2,2023-02-18 19:00:00
C0681,P038,5,2023-02-18 20:00:00
C0828,P031,3,2023-02-18 21:00:00
C0533,P016,2,2023-02-18 22:00:00
C0404,P034,1,2023-02-18 23:00:00
C0837,P036,2,2023-02-19 00:00:00
C0512,P018,3,2023-02-19 01:00:00
C0644,P043,1,2023-02-19 02:00:00
C0232,P028,4,2023-02-19 03:00:00
C0523,P006,3,2023-02-19 04:00:00
C0345,P027,1,2023-02-19 05:00:00
C0045,P008,5,2023-02-19 06:00:00
C0545,P027,2,2023-02-19 07:00:00
C0944,P005,1,2023-02-19 08:00:00
C0077,P028,2,2023-02-19 09:00:00
C0729,P016,5,2023-02-19 10:00:00
C0812,P015,1,2023-02-19 11:00:00
C0922,P022,4,2023-02-19 12:00:00
C0072,P030,3,2023-02-19 13:00:00
C0793,P002,1,2023-02-19 14:00:00
C0248,P020,5,2023-02-19 15:00:00
C0046,P025,1,2023-02-19 16:00:00
C0120,P035,2,2023-02-19 17:00:00
C0213,P041,1,2023-02-19 18:00:00
C0238,P036,4,2023-02-19 19:00:00
C0055,P021,1,2023-02-19 20:00:00
C0349,P041,3,2023-02-19 21:00:00
C0106,P011,1,2023-02-19 22:00:00
C0830,P041,2,2023-02-19 23:00:00
C0047,P012,1,2023-02-20 00:00:00
C0572,P010,4,2023-02-20 01:00:00
C0336,P015,5,2023-02-20 02:00:00
C0025,P007,1,2023-02-20 03:00:00
C0803,P039,1,2023-02-20 04:00:00
C0256,P039,3,2023-02-20 05:00:00
C0007,P044,4,2023-02-20 06:00:00
C0624,P001,5,2023-02-20 07:00:00
C0866,P029,2,2023-02-20 08:00:00
C0252,P029,1,2023-02-20 09:00:00
C0691,P011,5,2023-02-20 10:00:00
C0718,P009,2,2023-02-20 11:00:00
C0302,P043,4,2023-02-20 12:00:00
C0638,P010,4,2023-02-20 13:00:00
C0055,P014,5,2023-02-20 14:00:00
C0725,P015,2,2023-02-20 15:00:00
C0525,P016,4,2023-02-20 16:00:00
C0473,P025,5,2023-02-20 17:00:00
C0027,P001,4,2023-02-20 18:00:00
C0982,P049,4,2023-02-20 19:00:00
C0077,P011,4,2023-02-20 20:00:00
C0215,P025,3,2023-02-20 21:00:00
C0385,P022,2,2023-02-20 22:00:00
C0364,P017,5,2023-02-20 23:00:00
C0665,P031,5,2023-02-21 00:00:00
C0525,P048,2,2023-02-21 01:00:00
C0698,P037,2,2023-02-21 02:00:00
C0311,P046,2,2023-02-21 03:00:00
C0882,P002,2,2023-02-21 04:00:00
C0006,P037,1,2023-02-21 05:00:00
C0002,P002,5,2023-02-21 06:00:00
C0622,P029,1,2023-02-21 07:00:00
C0918,P000,4,2023-02-21 08:00:00
C0749,P029,4,2023-02-21 09:00:00
C0362,P044,5,2023-02-21 10:00:00
C0750,P031,4,2023-02-21 11:00:00
C0507,P027,2,2023-02-21 12:00:00
C0273,P020,1,2023-02-21 13:00:00
C0505,P045,2,2023-02-21 14:00:00
C0805,P012,4,2023-02-21 15:00:00
C0738,P026,1,2023-02-21 16:00:00
C0882,P035,2,2023-02-21 17:00:00
C0014,P006,5,2023-02-21 18:00:00
C0191,P021,2,2023-02-21 19:00:00
C0984,P009,4,2023-02-21 20:00:00
C0630,P038,1,2023-02-21 21:00:00
C0484,P014,5,2023-02-21 22:00:00
C0027,P014,1,2023-02-21 23:00:00
C0713,P003,5,2023-02-22 00:00:00
C0038,P031,1,2023-02-22 01:00:00
C0952,P022,4,2023-02-22 02:00:00
C0272,P005,5,2023-02-22 03:00:00
C0230,P023,3,2023-02-22 04:00:00
C0085,P019,1,2023-02-22 05:00:00
C0473,P036,1,2023-02-22 06:00:00
C0125,P019,2,2023-02-22 07:00:00
C0811,P011,5,2023-02-22 08:00:00
C0536,P032,3,2023-02-22 09:00:00
C0144,P027,4,2023-02-22 10:00:00
C0524,P007,2,2023-02-22 11:00:00
C0211,P000,3,2023-02-22 12:00:00
C0024,P036,5,2023-02-22 13:00:00
C0579,P021,3,2023-02-22 14:00:00
C0393,P005,1,2023-02-22 15:00:00
C0066,P020,1,2023-02-22 16:00:00
C0232,P031,2,2023-02-22 17:00:00
C0108,P034,5,2023-02-22 18:00:00
C0145,P014,5,2023-02-22 19:00:00
C0110,P004,3,2023-02-22 20:00:00
